jurisdiction,year,ipcc_code,price
Chile,1997,1A2E,null
Chile,1997,1A2F,null
Chile,1997,1A2I,null
Chile,1997,1A2K,null
Chile,1997,1A2M,null
Chile,1998,1A1A1,null
Chile,1998,1A2A,null
Chile,1998,1A2C,null
Chile,1998,1A2D,null
Chile,1998,1A2E,null
Chile,1998,1A2F,null
Chile,1998,1A2I,null
Chile,1998,1A2K,null
Chile,1998,1A2M,null
Chile,1999,1A1A1,null
Chile,1999,1A2A,null
Chile,1999,1A2C,null
Chile,1999,1A2D,null
Chile,1999,1A2E,null
Chile,1999,1A2F,null
Chile,1999,1A2I,null
Chile,1999,1A2K,null
Chile,1999,1A2M,null
Chile,2000,1A1A1,null
Chile,2000,1A2A,null
Chile,2000,1A2C,null
Chile,2000,1A2D,null
Chile,2000,1A2E,null
Chile,2000,1A2F,null
Chile,2000,1A2I,null
Chile,2000,1A2K,null
Chile,2000,1A2M,null
Chile,2001,1A1A1,null
Chile,2001,1A2A,null
Chile,2001,1A2C,null
Chile,2001,1A2D,null
Chile,2001,1A2E,null
Chile,2001,1A2F,null
Chile,2001,1A2I,null
Chile,2001,1A2K,null
Chile,2001,1A2M,null
Chile,2002,1A1A1,null
Chile,2002,1A2A,null
Chile,2002,1A2C,null
Chile,2002,1A2D,null
Chile,2002,1A2E,null
Chile,2002,1A2F,null
Chile,2002,1A2I,null
Chile,2002,1A2K,null
Chile,2002,1A2M,null
Chile,2003,1A1A1,null
Chile,2003,1A2A,null
Chile,2003,1A2C,null
Chile,2003,1A2D,null
Chile,2003,1A2E,null
Chile,2003,1A2F,null
Chile,2003,1A2I,null
Chile,2003,1A2K,null
Chile,2003,1A2M,null
Chile,2004,1A1A1,null
Chile,2004,1A2A,null
Chile,2004,1A2C,null
Chile,2004,1A2D,null
Chile,2004,1A2E,null
Chile,2004,1A2F,null
Chile,2004,1A2I,null
Chile,2004,1A2K,null
Chile,2004,1A2M,null
Chile,2005,1A1A1,null
Chile,2005,1A2A,null
Chile,2005,1A2C,null
Chile,2005,1A2D,null
Chile,2005,1A2E,null
Chile,2005,1A2F,null
Chile,2005,1A2I,null
Chile,2005,1A2K,null
Chile,2005,1A2M,null
Chile,2006,1A1A1,null
Chile,2006,1A2A,null
Chile,2006,1A2C,null
Chile,2006,1A2D,null
Chile,2006,1A2E,null
Chile,2006,1A2F,null
Chile,2006,1A2I,null
Chile,2006,1A2K,null
Chile,2006,1A2M,null
Chile,2007,1A1A1,null
Chile,2007,1A2A,null
Chile,2007,1A2C,null
Chile,2007,1A2D,null
Chile,2007,1A2E,null
Chile,2007,1A2F,null
Chile,2007,1A2I,null
Chile,2007,1A2K,null
Chile,2007,1A2M,null
Chile,2008,1A1A1,null
Chile,2008,1A2A,null
Chile,2008,1A2C,null
Chile,2008,1A2D,null
Chile,2008,1A2E,null
Chile,2008,1A2F,null
Chile,2008,1A2I,null
Chile,2008,1A2K,null
Chile,2008,1A2M,null
Chile,2009,1A1A1,null
Chile,2009,1A2A,null
Chile,2009,1A2C,null
Chile,2009,1A2D,null
Chile,2009,1A2E,null
Chile,2009,1A2F,null
Chile,2009,1A2I,null
Chile,2009,1A2K,null
Chile,2009,1A2M,null
Chile,2010,1A1A1,null
Chile,2010,1A2A,null
Chile,2010,1A2C,null
Chile,2010,1A2D,null
Chile,2010,1A2E,null
Chile,2010,1A2F,null
Chile,2010,1A2I,null
Chile,2010,1A2K,null
Chile,2010,1A2M,null
Chile,2011,1A1A1,null
Chile,2011,1A2A,null
Chile,2011,1A2C,null
Chile,2011,1A2D,null
Chile,2011,1A2E,null
Chile,2011,1A2F,null
Chile,2011,1A2I,null
Chile,2011,1A2K,null
Chile,2011,1A2M,null
Chile,2012,1A1A1,null
Chile,2012,1A2A,null
Chile,2012,1A2C,null
Chile,2012,1A2D,null
Chile,2012,1A2E,null
Chile,2012,1A2F,null
Chile,2012,1A2I,null
Chile,2012,1A2K,null
Chile,2012,1A2M,null
Chile,2013,1A1A1,null
Chile,2013,1A2A,null
Chile,2013,1A2C,null
Chile,2013,1A2D,null
Chile,2013,1A2E,null
Chile,2013,1A2F,null
Chile,2013,1A2I,null
Chile,2013,1A2K,null
Chile,2013,1A2M,null
Chile,2014,1A1A1,null
Chile,2014,1A2A,null
Chile,2014,1A2C,null
Chile,2014,1A2D,null
Chile,2014,1A2E,null
Chile,2014,1A2F,null
Chile,2014,1A2I,null
Chile,2014,1A2K,null
Chile,2014,1A2M,null
Chile,2015,1A1A1,null
Chile,2015,1A2A,null
Chile,2015,1A2C,null
Chile,2015,1A2D,null
Chile,2015,1A2E,null
Chile,2015,1A2F,null
Chile,2015,1A2I,null
Chile,2015,1A2K,null
Chile,2015,1A2M,null
Chile,2016,1A1A1,null
Chile,2016,1A2A,null
Chile,2016,1A2C,null
Chile,2016,1A2D,null
Chile,2016,1A2E,null
Chile,2016,1A2F,null
Chile,2016,1A2I,null
Chile,2016,1A2K,null
Chile,2016,1A2M,null
Chile,2017,1A1A1,5.32475847589664
Chile,2017,1A2A,5.32475847589664
Chile,2017,1A2C,5.32475847589664
Chile,2017,1A2D,5.32475847589664
Chile,2017,1A2E,5.32475847589664
Chile,2017,1A2F,5.32475847589664
Chile,2017,1A2I,5.32475847589664
Chile,2017,1A2K,5.32475847589664
Chile,2017,1A2M,5.32475847589664
Chile,2018,1A1A1,5.07950998685812
Chile,2018,1A2A,5.07950998685812
Chile,2018,1A2C,5.07950998685812
Chile,2018,1A2D,5.07950998685812
Chile,2018,1A2E,5.07950998685812
Chile,2018,1A2F,5.07950998685812
Chile,2018,1A2I,5.07950998685812
Chile,2018,1A2K,5.07950998685812
Chile,2018,1A2M,5.07950998685812
Chile,2019,1A1A1,5
Chile,2019,1A2A,5
Chile,2019,1A2C,5
Chile,2019,1A2D,5
Chile,2019,1A2E,5
Chile,2019,1A2F,5
Chile,2019,1A2I,5
Chile,2019,1A2K,5
Chile,2019,1A2M,5
Chile,2020,1A1A1,4.4793626242733
Chile,2020,1A2A,4.4793626242733
Chile,2020,1A2C,4.4793626242733
Chile,2020,1A2D,4.4793626242733
Chile,2020,1A2E,4.4793626242733
Chile,2020,1A2F,4.4793626242733
Chile,2020,1A2I,4.4793626242733
Chile,2020,1A2K,4.4793626242733
Chile,2020,1A2M,4.4793626242733
Chile,2021,1A1A1,null
Chile,2021,1A2A,null
Chile,2021,1A2C,null
Chile,2021,1A2D,null
Chile,2021,1A2E,null
Chile,2021,1A2F,null
Chile,2021,1A2I,null
Chile,2021,1A2K,null
Chile,2021,1A2M,null
Chile,2022,1A1A1,null
Chile,2022,1A2A,null
Chile,2022,1A2C,null
Chile,2022,1A2D,null
Chile,2022,1A2E,null
Chile,2022,1A2F,null
Chile,2022,1A2I,null
Chile,2022,1A2K,null
Chile,2022,1A2M,null
Colombia,1989,1A1A1,null
Colombia,1989,1A2A,null
Colombia,1989,1A2B,null
Colombia,1989,1A2C,null
Colombia,1989,1A2D,null
Colombia,1989,1A2E,null
Colombia,1989,1A2F,null
Colombia,1989,1A2G,null
Colombia,1989,1A2H,null
Colombia,1989,1A2I,null
Colombia,1989,1A2J,null
Colombia,1989,1A2K,null
Colombia,1989,1A2L,null
Colombia,1989,1A2M,null
Colombia,1990,1A1A1,null
Colombia,1990,1A2A,null
Colombia,1990,1A2B,null
Colombia,1990,1A2C,null
Colombia,1990,1A2D,null
Colombia,1990,1A2E,null
Colombia,1990,1A2F,null
Colombia,1990,1A2G,null
Colombia,1990,1A2H,null
Colombia,1990,1A2I,null
Colombia,1990,1A2J,null
Colombia,1990,1A2K,null
Colombia,1990,1A2L,null
Colombia,1990,1A2M,null
Colombia,1991,1A1A1,null
Colombia,1991,1A2A,null
Colombia,1991,1A2B,null
Colombia,1991,1A2C,null
Colombia,1991,1A2D,null
Colombia,1991,1A2E,null
Colombia,1991,1A2F,null
Colombia,1991,1A2G,null
Colombia,1991,1A2H,null
Colombia,1991,1A2I,null
Colombia,1991,1A2J,null
Colombia,1991,1A2K,null
Colombia,1991,1A2L,null
Colombia,1991,1A2M,null
Colombia,1992,1A1A1,null
Colombia,1992,1A2A,null
Colombia,1992,1A2B,null
Colombia,1992,1A2C,null
Colombia,1992,1A2D,null
Colombia,1992,1A2E,null
Colombia,1992,1A2F,null
Colombia,1992,1A2G,null
Colombia,1992,1A2H,null
Colombia,1992,1A2I,null
Colombia,1992,1A2J,null
Colombia,1992,1A2K,null
Colombia,1992,1A2L,null
Colombia,1992,1A2M,null
Colombia,1993,1A1A1,null
Colombia,1993,1A2A,null
Colombia,1993,1A2B,null
Colombia,1993,1A2C,null
Colombia,1993,1A2D,null
Colombia,1993,1A2E,null
Colombia,1993,1A2F,null
Colombia,1993,1A2G,null
Colombia,1993,1A2H,null
Colombia,1993,1A2I,null
Colombia,1993,1A2J,null
Colombia,1993,1A2K,null
Colombia,1993,1A2L,null
Colombia,1993,1A2M,null
Colombia,1994,1A1A1,null
Colombia,1994,1A2A,null
Colombia,1994,1A2B,null
Colombia,1994,1A2C,null
Colombia,1994,1A2D,null
Colombia,1994,1A2E,null
Colombia,1994,1A2F,null
Colombia,1994,1A2G,null
Colombia,1994,1A2H,null
Colombia,1994,1A2I,null
Colombia,1994,1A2J,null
Colombia,1994,1A2K,null
Colombia,1994,1A2L,null
Colombia,1994,1A2M,null
Colombia,1995,1A1A1,null
Colombia,1995,1A2A,null
Colombia,1995,1A2B,null
Colombia,1995,1A2C,null
Colombia,1995,1A2D,null
Colombia,1995,1A2E,null
Colombia,1995,1A2F,null
Colombia,1995,1A2G,null
Colombia,1995,1A2H,null
Colombia,1995,1A2I,null
Colombia,1995,1A2J,null
Colombia,1995,1A2K,null
Colombia,1995,1A2L,null
Colombia,1995,1A2M,null
Colombia,1996,1A1A1,null
Colombia,1996,1A2A,null
Colombia,1996,1A2B,null
Colombia,1996,1A2C,null
Colombia,1996,1A2D,null
Colombia,1996,1A2E,null
Colombia,1996,1A2F,null
Colombia,1996,1A2G,null
Colombia,1996,1A2H,null
Colombia,1996,1A2I,null
Colombia,1996,1A2J,null
Colombia,1996,1A2K,null
Colombia,1996,1A2L,null
Colombia,1996,1A2M,null
Colombia,1997,1A1A1,null
Colombia,1997,1A2A,null
Colombia,1997,1A2B,null
Colombia,1997,1A2C,null
Colombia,1997,1A2D,null
Colombia,1997,1A2E,null
Colombia,1997,1A2F,null
Colombia,1997,1A2G,null
Colombia,1997,1A2H,null
Colombia,1997,1A2I,null
Colombia,1997,1A2J,null
Colombia,1997,1A2K,null
Colombia,1997,1A2L,null
Colombia,1997,1A2M,null
Colombia,1998,1A1A1,null
Colombia,1998,1A2A,null
Colombia,1998,1A2B,null
Colombia,1998,1A2C,null
Colombia,1998,1A2D,null
Colombia,1998,1A2E,null
Colombia,1998,1A2F,null
Colombia,1998,1A2G,null
Colombia,1998,1A2H,null
Colombia,1998,1A2I,null
Colombia,1998,1A2J,null
Colombia,1998,1A2K,null
Colombia,1998,1A2L,null
Colombia,1998,1A2M,null
Colombia,1999,1A1A1,null
Colombia,1999,1A2A,null
Colombia,1999,1A2B,null
Colombia,1999,1A2C,null
Colombia,1999,1A2D,null
Colombia,1999,1A2E,null
Colombia,1999,1A2F,null
Colombia,1999,1A2G,null
Colombia,1999,1A2H,null
Colombia,1999,1A2I,null
Colombia,1999,1A2J,null
Colombia,1999,1A2K,null
Colombia,1999,1A2L,null
Colombia,1999,1A2M,null
Colombia,2000,1A1A1,null
Colombia,2000,1A2A,null
Colombia,2000,1A2B,null
Colombia,2000,1A2C,null
Colombia,2000,1A2D,null
Colombia,2000,1A2E,null
Colombia,2000,1A2F,null
Colombia,2000,1A2G,null
Colombia,2000,1A2H,null
Colombia,2000,1A2I,null
Colombia,2000,1A2J,null
Colombia,2000,1A2K,null
Colombia,2000,1A2L,null
Colombia,2000,1A2M,null
Colombia,2001,1A1A1,null
Colombia,2001,1A2A,null
Colombia,2001,1A2B,null
Colombia,2001,1A2C,null
Colombia,2001,1A2D,null
Colombia,2001,1A2E,null
Colombia,2001,1A2F,null
Colombia,2001,1A2G,null
Colombia,2001,1A2H,null
Colombia,2001,1A2I,null
Colombia,2001,1A2J,null
Colombia,2001,1A2K,null
Colombia,2001,1A2L,null
Colombia,2001,1A2M,null
Colombia,2002,1A1A1,null
Colombia,2002,1A2A,null
Colombia,2002,1A2B,null
Colombia,2002,1A2C,null
Colombia,2002,1A2D,null
Colombia,2002,1A2E,null
Colombia,2002,1A2F,null
Colombia,2002,1A2G,null
Colombia,2002,1A2H,null
Colombia,2002,1A2I,null
Colombia,2002,1A2J,null
Colombia,2002,1A2K,null
Colombia,2002,1A2L,null
Colombia,2002,1A2M,null
Colombia,2003,1A1A1,null
Colombia,2003,1A2A,null
Colombia,2003,1A2B,null
Colombia,2003,1A2C,null
Colombia,2003,1A2D,null
Colombia,2003,1A2E,null
Colombia,2003,1A2F,null
Colombia,2003,1A2G,null
Colombia,2003,1A2H,null
Colombia,2003,1A2I,null
Colombia,2003,1A2J,null
Colombia,2003,1A2K,null
Colombia,2003,1A2L,null
Colombia,2003,1A2M,null
Colombia,2004,1A1A1,null
Colombia,2004,1A2A,null
Colombia,2004,1A2B,null
Colombia,2004,1A2C,null
Colombia,2004,1A2D,null
Colombia,2004,1A2E,null
Colombia,2004,1A2F,null
Colombia,2004,1A2G,null
Colombia,2004,1A2H,null
Colombia,2004,1A2I,null
Colombia,2004,1A2J,null
Colombia,2004,1A2K,null
Colombia,2004,1A2L,null
Colombia,2004,1A2M,null
Colombia,2005,1A1A1,null
Colombia,2005,1A2A,null
Colombia,2005,1A2B,null
Colombia,2005,1A2C,null
Colombia,2005,1A2D,null
Colombia,2005,1A2E,null
Colombia,2005,1A2F,null
Colombia,2005,1A2G,null
Colombia,2005,1A2H,null
Colombia,2005,1A2I,null
Colombia,2005,1A2J,null
Colombia,2005,1A2K,null
Colombia,2005,1A2L,null
Colombia,2005,1A2M,null
Colombia,2006,1A1A1,null
Colombia,2006,1A2A,null
Colombia,2006,1A2B,null
Colombia,2006,1A2C,null
Colombia,2006,1A2D,null
Colombia,2006,1A2E,null
Colombia,2006,1A2F,null
Colombia,2006,1A2G,null
Colombia,2006,1A2H,null
Colombia,2006,1A2I,null
Colombia,2006,1A2J,null
Colombia,2006,1A2K,null
Colombia,2006,1A2L,null
Colombia,2006,1A2M,null
Colombia,2007,1A1A1,null
Colombia,2007,1A2A,null
Colombia,2007,1A2B,null
Colombia,2007,1A2C,null
Colombia,2007,1A2D,null
Colombia,2007,1A2E,null
Colombia,2007,1A2F,null
Colombia,2007,1A2G,null
Colombia,2007,1A2H,null
Colombia,2007,1A2I,null
Colombia,2007,1A2J,null
Colombia,2007,1A2K,null
Colombia,2007,1A2L,null
Colombia,2007,1A2M,null
Colombia,2008,1A1A1,null
Colombia,2008,1A2A,null
Colombia,2008,1A2B,null
Colombia,2008,1A2C,null
Colombia,2008,1A2D,null
Colombia,2008,1A2E,null
Colombia,2008,1A2F,null
Colombia,2008,1A2G,null
Colombia,2008,1A2H,null
Colombia,2008,1A2I,null
Colombia,2008,1A2J,null
Colombia,2008,1A2K,null
Colombia,2008,1A2L,null
Colombia,2008,1A2M,null
Colombia,2009,1A1A1,null
Colombia,2009,1A2A,null
Colombia,2009,1A2B,null
Colombia,2009,1A2C,null
Colombia,2009,1A2D,null
Colombia,2009,1A2E,null
Colombia,2009,1A2F,null
Colombia,2009,1A2G,null
Colombia,2009,1A2H,null
Colombia,2009,1A2I,null
Colombia,2009,1A2J,null
Colombia,2009,1A2K,null
Colombia,2009,1A2L,null
Colombia,2009,1A2M,null
Colombia,2010,1A1A1,null
Colombia,2010,1A2A,null
Colombia,2010,1A2B,null
Colombia,2010,1A2C,null
Colombia,2010,1A2D,null
Colombia,2010,1A2E,null
Colombia,2010,1A2F,null
Colombia,2010,1A2G,null
Colombia,2010,1A2H,null
Colombia,2010,1A2I,null
Colombia,2010,1A2J,null
Colombia,2010,1A2K,null
Colombia,2010,1A2L,null
Colombia,2010,1A2M,null
Colombia,2011,1A1A1,null
Colombia,2011,1A2A,null
Colombia,2011,1A2B,null
Colombia,2011,1A2C,null
Colombia,2011,1A2D,null
Colombia,2011,1A2E,null
Colombia,2011,1A2F,null
Colombia,2011,1A2G,null
Colombia,2011,1A2H,null
Colombia,2011,1A2I,null
Colombia,2011,1A2J,null
Colombia,2011,1A2K,null
Colombia,2011,1A2L,null
Colombia,2011,1A2M,null
Colombia,2012,1A1A1,null
Colombia,2012,1A2A,null
Colombia,2012,1A2B,null
Colombia,2012,1A2C,null
Colombia,2012,1A2D,null
Colombia,2012,1A2E,null
Colombia,2012,1A2F,null
Colombia,2012,1A2G,null
Colombia,2012,1A2H,null
Colombia,2012,1A2I,null
Colombia,2012,1A2J,null
Colombia,2012,1A2K,null
Colombia,2012,1A2L,null
Colombia,2012,1A2M,null
Colombia,2013,1A1A1,null
Colombia,2013,1A2A,null
Colombia,2013,1A2B,null
Colombia,2013,1A2C,null
Colombia,2013,1A2D,null
Colombia,2013,1A2E,null
Colombia,2013,1A2F,null
Colombia,2013,1A2G,null
Colombia,2013,1A2H,null
Colombia,2013,1A2I,null
Colombia,2013,1A2J,null
Colombia,2013,1A2K,null
Colombia,2013,1A2L,null
Colombia,2013,1A2M,null
Colombia,2014,1A1A1,null
Colombia,2014,1A2A,null
Colombia,2014,1A2B,null
Colombia,2014,1A2C,null
Colombia,2014,1A2D,null
Colombia,2014,1A2E,null
Colombia,2014,1A2F,null
Colombia,2014,1A2G,null
Colombia,2014,1A2H,null
Colombia,2014,1A2I,null
Colombia,2014,1A2J,null
Colombia,2014,1A2K,null
Colombia,2014,1A2L,null
Colombia,2014,1A2M,null
Colombia,2015,1A1A1,null
Colombia,2015,1A2A,null
Colombia,2015,1A2B,null
Colombia,2015,1A2C,null
Colombia,2015,1A2D,null
Colombia,2015,1A2E,null
Colombia,2015,1A2F,null
Colombia,2015,1A2G,null
Colombia,2015,1A2H,null
Colombia,2015,1A2I,null
Colombia,2015,1A2J,null
Colombia,2015,1A2K,null
Colombia,2015,1A2L,null
Colombia,2015,1A2M,null
Colombia,2016,1A1A1,null
Colombia,2016,1A2A,null
Colombia,2016,1A2B,null
Colombia,2016,1A2C,null
Colombia,2016,1A2D,null
Colombia,2016,1A2E,null
Colombia,2016,1A2F,null
Colombia,2016,1A2G,null
Colombia,2016,1A2H,null
Colombia,2016,1A2I,null
Colombia,2016,1A2J,null
Colombia,2016,1A2K,null
Colombia,2016,1A2L,null
Colombia,2016,1A2M,null
Colombia,2017,1A1A1,2.96069652236954
Colombia,2017,1A2A,1.2830080254686
Colombia,2017,1A2B,5.02930581340767
Colombia,2017,1A2C,4.11607162300939
Colombia,2017,1A2D,1.25405647047739
Colombia,2017,1A2E,1.29816751945617
Colombia,2017,1A2F,0.921010740308981
Colombia,2017,1A2G,4.45183613864275
Colombia,2017,1A2H,4.70271970282642
Colombia,2017,1A2I,5.02930581340767
Colombia,2017,1A2J,4.9795596106935
Colombia,2017,1A2K,5.02930581340767
Colombia,2017,1A2L,0.831896809534936
Colombia,2017,1A2M,0.563947472375111
Colombia,2018,1A1A1,2.69622228350605
Colombia,2018,1A2A,1.2103486072426
Colombia,2018,1A2B,5.02737306689361
Colombia,2018,1A2C,3.21484031062876
Colombia,2018,1A2D,1.09772766600702
Colombia,2018,1A2E,1.67771690757911
Colombia,2018,1A2F,0.906400126542204
Colombia,2018,1A2G,4.43042522250209
Colombia,2018,1A2H,4.70713679034974
Colombia,2018,1A2I,5.02737306689361
Colombia,2018,1A2J,4.98665250849629
Colombia,2018,1A2K,5.02737306689361
Colombia,2018,1A2L,0.77564642655448
Colombia,2018,1A2M,0.587380514454936
Colombia,2019,1A1A1,2.68445843482911
Colombia,2019,1A2A,1.2050677526376
Colombia,2019,1A2B,5.00543820775263
Colombia,2019,1A2C,3.20081368709474
Colombia,2019,1A2D,1.09293818621138
Colombia,2019,1A2E,1.67039688506307
Colombia,2019,1A2F,0.902445425182961
Colombia,2019,1A2G,4.41109489791764
Colombia,2019,1A2H,4.68659914950236
Colombia,2019,1A2I,5.00543820775263
Colombia,2019,1A2J,4.96489531663815
Colombia,2019,1A2K,5.00543820775263
Colombia,2019,1A2L,0.772262214783582
Colombia,2019,1A2M,0.584817722978097
Colombia,2020,1A1A1,2.66895286036133
Colombia,2020,1A2A,1.19810721730771
Colombia,2020,1A2B,4.97652653086942
Colombia,2020,1A2C,3.18232561727074
Colombia,2020,1A2D,1.0866253172114
Colombia,2020,1A2E,1.66074858395472
Colombia,2020,1A2F,0.897232852486088
Colombia,2020,1A2G,4.38561617955243
Colombia,2020,1A2H,4.65952910395037
Colombia,2020,1A2I,4.97652653086942
Colombia,2020,1A2J,4.9362178176469
Colombia,2020,1A2K,4.97652653086942
Colombia,2020,1A2L,0.767801587222873
Colombia,2020,1A2M,0.5814397847556
Colombia,2021,1A1A1,null
Colombia,2021,1A2A,null
Colombia,2021,1A2B,null
Colombia,2021,1A2C,null
Colombia,2021,1A2D,null
Colombia,2021,1A2E,null
Colombia,2021,1A2F,null
Colombia,2021,1A2G,null
Colombia,2021,1A2H,null
Colombia,2021,1A2I,null
Colombia,2021,1A2J,null
Colombia,2021,1A2K,null
Colombia,2021,1A2L,null
Colombia,2021,1A2M,null
Colombia,2022,1A1A1,null
Colombia,2022,1A2A,null
Colombia,2022,1A2B,null
Colombia,2022,1A2C,null
Colombia,2022,1A2D,null
Colombia,2022,1A2E,null
Colombia,2022,1A2F,null
Colombia,2022,1A2G,null
Colombia,2022,1A2H,null
Colombia,2022,1A2I,null
Colombia,2022,1A2J,null
Colombia,2022,1A2K,null
Colombia,2022,1A2L,null
Colombia,2022,1A2M,null
Denmark,1989,1A1A1,null
Denmark,1989,1A1A3,null
Denmark,1989,1A1B,null
Denmark,1989,1A1C,null
Denmark,1989,1A2A,null
Denmark,1989,1A2C,null
Denmark,1989,1A2D,null
Denmark,1989,1A2E,null
Denmark,1989,1A2F,null
Denmark,1989,1A2G,null
Denmark,1989,1A2H,null
Denmark,1989,1A2I,null
Denmark,1989,1A2J,null
Denmark,1989,1A2K,null
Denmark,1989,1A2L,null
Denmark,1989,1A2M,null
Denmark,1989,1A3B,null
Denmark,1989,1A4A,null
Denmark,1989,1A4B,null
Denmark,1989,1A4C1,null
Denmark,1990,1A1A1,null
Denmark,1990,1A1A3,null
Denmark,1990,1A1B,null
Denmark,1990,1A1C,null
Denmark,1990,1A2A,null
Denmark,1990,1A2C,null
Denmark,1990,1A2D,null
Denmark,1990,1A2E,null
Denmark,1990,1A2F,null
Denmark,1990,1A2G,null
Denmark,1990,1A2H,null
Denmark,1990,1A2I,null
Denmark,1990,1A2J,null
Denmark,1990,1A2K,null
Denmark,1990,1A2L,null
Denmark,1990,1A2M,null
Denmark,1990,1A3B,null
Denmark,1990,1A4A,null
Denmark,1990,1A4B,null
Denmark,1990,1A4C1,null
Denmark,1991,1A1A1,null
Denmark,1991,1A1A3,null
Denmark,1991,1A1B,null
Denmark,1991,1A1C,null
Denmark,1991,1A2A,null
Denmark,1991,1A2C,null
Denmark,1991,1A2D,null
Denmark,1991,1A2E,null
Denmark,1991,1A2F,null
Denmark,1991,1A2G,null
Denmark,1991,1A2H,null
Denmark,1991,1A2I,null
Denmark,1991,1A2J,null
Denmark,1991,1A2K,null
Denmark,1991,1A2L,null
Denmark,1991,1A2M,null
Denmark,1991,1A3B,null
Denmark,1991,1A4A,null
Denmark,1991,1A4B,null
Denmark,1991,1A4C1,null
Denmark,1992,1A1A1,23.7126132833342
Denmark,1992,1A1A3,23.7126132833342
Denmark,1992,1A1B,23.7126132833342
Denmark,1992,1A1C,23.7126132833342
Denmark,1992,1A2A,11.8563066416671
Denmark,1992,1A2C,11.8563066416671
Denmark,1992,1A2D,11.8563066416671
Denmark,1992,1A2E,11.8563066416671
Denmark,1992,1A2F,11.8563066416671
Denmark,1992,1A2G,11.8563066416671
Denmark,1992,1A2H,11.8563066416671
Denmark,1992,1A2I,11.8563066416671
Denmark,1992,1A2J,11.8563066416671
Denmark,1992,1A2K,11.8563066416671
Denmark,1992,1A2L,11.8563066416671
Denmark,1992,1A2M,11.8563066416671
Denmark,1992,1A3B,23.7126132833342
Denmark,1992,1A4A,23.7126132833342
Denmark,1992,1A4B,23.7126132833342
Denmark,1992,1A4C1,11.8563066416671
Denmark,1993,1A1A1,23.3263496729667
Denmark,1993,1A1A3,23.3263496729667
Denmark,1993,1A1B,23.3263496729667
Denmark,1993,1A1C,23.3263496729667
Denmark,1993,1A2A,11.6631748364834
Denmark,1993,1A2C,11.6631748364834
Denmark,1993,1A2D,11.6631748364834
Denmark,1993,1A2E,11.6631748364834
Denmark,1993,1A2F,11.6631748364834
Denmark,1993,1A2G,11.6631748364834
Denmark,1993,1A2H,11.6631748364834
Denmark,1993,1A2I,11.6631748364834
Denmark,1993,1A2J,11.6631748364834
Denmark,1993,1A2K,11.6631748364834
Denmark,1993,1A2L,11.6631748364834
Denmark,1993,1A2M,11.6631748364834
Denmark,1993,1A3B,23.3263496729667
Denmark,1993,1A4A,23.3263496729667
Denmark,1993,1A4B,23.3263496729667
Denmark,1993,1A4C1,11.6631748364834
Denmark,1994,1A1A1,23.1918559711734
Denmark,1994,1A1A3,23.1918559711734
Denmark,1994,1A1B,23.1918559711734
Denmark,1994,1A1C,23.1918559711734
Denmark,1994,1A2A,11.5959279855867
Denmark,1994,1A2C,11.5959279855867
Denmark,1994,1A2D,11.5959279855867
Denmark,1994,1A2E,11.5959279855867
Denmark,1994,1A2F,11.5959279855867
Denmark,1994,1A2G,11.5959279855867
Denmark,1994,1A2H,11.5959279855867
Denmark,1994,1A2I,11.5959279855867
Denmark,1994,1A2J,11.5959279855867
Denmark,1994,1A2K,11.5959279855867
Denmark,1994,1A2L,11.5959279855867
Denmark,1994,1A2M,11.5959279855867
Denmark,1994,1A3B,23.1918559711734
Denmark,1994,1A4A,23.1918559711734
Denmark,1994,1A4B,23.1918559711734
Denmark,1994,1A4C1,11.5959279855867
Denmark,1995,1A1A1,22.8343831641397
Denmark,1995,1A1A3,22.8343831641397
Denmark,1995,1A1B,22.8343831641397
Denmark,1995,1A1C,22.8343831641397
Denmark,1995,1A2A,11.4171915820698
Denmark,1995,1A2C,11.4171915820698
Denmark,1995,1A2D,11.4171915820698
Denmark,1995,1A2E,11.4171915820698
Denmark,1995,1A2F,11.4171915820698
